,SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,TOTAL_DAYS,KWH_AVG_CONSO,NB_INVOICES
8746,0135BB,01/02/2020,29/02/2020,2 387,"342,82",58 days,41.1551724137931,21
8747,0135BB,01/03/2020,31/03/2020,2 538,"365,34",88 days,28.84090909090909,21
8748,0135BB,01/04/2020,30/04/2020,2 466,"354,36",117 days,21.076923076923077,21
8749,0135BB,01/05/2020,31/05/2020,2 543,"364,81",147 days,17.299319727891156,21
8750,0135BB,01/06/2020,30/06/2020,2 506,"359,14",176 days,14.238636363636363,21
8751,0135BB,01/07/2020,31/07/2020,2 608,"373,53",206 days,12.660194174757281,21
8752,0135BB,01/08/2020,31/08/2020,2 622,"375,98",236 days,11.110169491525424,21
8753,0135BB,01/09/2020,30/09/2020,2 488,"357,07",265 days,9.388679245283019,21
8754,0135BB,01/10/2020,31/10/2020,2 549,"365,22",295 days,8.640677966101695,21
8755,0135BB,01/11/2020,30/11/2020,2 452,"340,01",324 days,7.567901234567901,21
8756,0135KO,01/01/2018,31/01/2018,2 009,"248,05",30 days,66.96666666666667,35
8757,0135KO,01/02/2018,28/02/2018,1 820,"225,28",57 days,31.92982456140351,35
8758,0135KO,01/03/2018,31/03/2018,2 013,"248,53",87 days,23.137931034482758,35
8759,0135KO,01/04/2018,30/04/2018,1 968,"243,11",116 days,16.96551724137931,35
8760,0135KO,01/05/2018,31/05/2018,2 049,"252,87",146 days,14.034246575342467,35
8761,0135KO,01/06/2018,30/06/2018,1 983,"244,92",175 days,11.331428571428571,35
8762,0135KO,01/07/2018,31/07/2018,2 070,"255,55",205 days,10.097560975609756,35
8763,0135KO,01/08/2018,31/08/2018,2 083,"257,11",235 days,8.863829787234042,35
8764,0135KO,01/09/2018,30/09/2018,1 981,"246,38",264 days,7.503787878787879,35
8765,0135KO,01/10/2018,31/10/2018,2 034,"252,81",294 days,6.918367346938775,35
8766,0135KO,01/11/2018,30/11/2018,1 958,"243,59",323 days,6.061919504643963,35
8767,0135KO,01/12/2018,31/12/2018,2 017,"250,74",353 days,5.713881019830028,35
8768,0135KO,01/01/2019,31/01/2019,2 012,"274,91",30 days,67.06666666666666,35
8769,0135KO,01/02/2019,28/02/2019,1 822,"249,53",57 days,31.964912280701753,35
8770,0135KO,01/03/2019,31/03/2019,2 013,"275,05",87 days,23.137931034482758,35
8771,0135KO,01/04/2019,30/04/2019,1 962,"268,23",116 days,16.913793103448278,35
8772,0135KO,01/05/2019,31/05/2019,2 036,"278,12",146 days,13.945205479452055,35
8773,0135KO,01/06/2019,30/06/2019,2 013,"275,05",175 days,11.502857142857144,35
8774,0135KO,01/07/2019,31/07/2019,2 065,"281,99",205 days,10.073170731707316,35
8775,0135KO,01/08/2019,31/08/2019,2 076,"283,46",235 days,8.83404255319149,35
8776,0135KO,01/09/2019,30/09/2019,1 970,"269,30",264 days,7.462121212121212,35
8777,0135KO,01/10/2019,31/10/2019,2 013,"275,05",294 days,6.846938775510204,35
8778,0135KO,01/11/2019,30/11/2019,1 940,"265,29",323 days,6.006191950464396,35
8779,0135KO,01/12/2019,31/12/2019,1 978,"270,37",353 days,5.603399433427762,35
8780,0135KO,01/01/2020,31/01/2020,1 963,"266,86",30 days,65.43333333333334,35
8781,0135KO,01/02/2020,29/02/2020,1 841,"250,69",58 days,31.74137931034483,35
8782,0135KO,01/03/2020,31/03/2020,1 990,"270,43",88 days,22.613636363636363,35
8783,0135KO,01/04/2020,30/04/2020,1 935,"263,15",117 days,16.53846153846154,35
8784,0135KO,01/05/2020,31/05/2020,2 008,"272,82",147 days,13.65986394557823,35
8785,0135KO,01/06/2020,30/06/2020,1 979,"268,98",176 days,11.244318181818182,35
8786,0135KO,01/07/2020,31/07/2020,2 058,"279,44",206 days,9.990291262135923,35
8787,0135KO,01/08/2020,31/08/2020,2 064,"280,24",236 days,8.745762711864407,35
8788,0135KO,01/09/2020,30/09/2020,1 972,"268,05",265 days,7.441509433962264,35
8789,0135KO,01/10/2020,31/10/2020,2 020,"274,41",295 days,6.8474576271186445,35
8790,0135KO,01/11/2020,30/11/2020,1 910,"259,84",324 days,5.895061728395062,35
8791,0136BB,01/01/2018,31/12/2018,17 029,"2 476,76",364 days,46.782967032967036,2
8792,0136BB,01/01/2019,31/12/2019,20 242,"2 837,70",364 days,55.60989010989011,2
8793,0136BR,01/01/2018,19/06/2018,13 127,"1 487,57",169 days,77.67455621301775,3
8794,0136BR,20/06/2018,31/12/2018,16 399,"1 853,29",194 days,84.53092783505154,3
8795,0136BR,01/01/2019,31/12/2019,27 003,"3 020,59",364 days,74.18406593406593,3
8796,0136KO,01/01/2018,31/01/2018,2 303,"253,93",30 days,76.76666666666667,35
8797,0136KO,01/02/2018,28/02/2018,2 191,"243,36",57 days,38.43859649122807,35
8798,0136KO,01/03/2018,31/03/2018,2 343,"257,78",87 days,26.93103448275862,35
8799,0136KO,01/04/2018,30/04/2018,2 191,"243,36",116 days,18.887931034482758,35
8800,0136KO,01/05/2018,31/05/2018,2 303,"253,93",146 days,15.773972602739725,35
8801,0136KO,01/06/2018,30/06/2018,2 247,"248,69",175 days,12.84,35
8802,0136KO,01/07/2018,31/07/2018,2 354,"258,93",205 days,11.482926829268292,35
8803,0136KO,01/08/2018,31/08/2018,2 375,"261,01",235 days,10.106382978723405,35
8804,0136KO,01/09/2018,30/09/2018,2 209,"246,93",264 days,8.367424242424242,35
8805,0136KO,01/10/2018,31/10/2018,2 250,"250,82",294 days,7.653061224489796,35
8806,0136KO,01/11/2018,30/11/2018,2 202,"246,23",323 days,6.817337461300309,35
8807,0136KO,01/12/2018,31/12/2018,2 310,"256,60",353 days,6.543909348441926,35
8808,0136KO,01/01/2019,31/01/2019,2 425,"298,10",30 days,80.83333333333333,35
8809,0136KO,01/02/2019,28/02/2019,2 064,"259,09",57 days,36.21052631578947,35
8810,0136KO,01/03/2019,31/03/2019,2 242,"278,31",87 days,25.770114942528735,35
8811,0136KO,01/04/2019,30/04/2019,2 172,"270,67",116 days,18.724137931034484,35
8812,0136KO,01/05/2019,31/05/2019,2 251,"279,21",146 days,15.417808219178083,35
8813,0136KO,01/06/2019,30/06/2019,2 292,"283,71",175 days,13.097142857142858,35
8814,0136KO,01/07/2019,31/07/2019,2 323,"287,08",205 days,11.331707317073171,35
8815,0136KO,01/08/2019,31/08/2019,2 347,"289,66",235 days,9.987234042553192,35
8816,0136KO,01/09/2019,30/09/2019,2 190,"272,69",264 days,8.295454545454545,35
8817,0136KO,01/10/2019,31/10/2019,2 234,"277,41",294 days,7.598639455782313,35
8818,0136KO,01/11/2019,30/11/2019,2 148,"268,08",323 days,6.65015479876161,35
8819,0136KO,01/12/2019,31/12/2019,2 266,"280,90",353 days,6.419263456090651,35
8820,0136KO,01/01/2020,31/01/2020,2 302,"277,39",30 days,76.73333333333333,35
8821,0136KO,01/02/2020,29/02/2020,2 102,"256,59",58 days,36.241379310344826,35
8822,0136KO,01/03/2020,31/03/2020,2 257,"272,73",88 days,25.647727272727273,35
8823,0136KO,01/04/2020,30/04/2020,2 172,"263,85",117 days,18.564102564102566,35
8824,0136KO,01/05/2020,31/05/2020,2 242,"271,21",147 days,15.251700680272108,35
8825,0136KO,01/06/2020,30/06/2020,2 214,"268,29",176 days,12.579545454545455,35
8826,0136KO,01/07/2020,31/07/2020,2 316,"278,90",206 days,11.242718446601941,35
8827,0136KO,01/08/2020,31/08/2020,2 326,"279,99",236 days,9.85593220338983,35
8828,0136KO,01/09/2020,30/09/2020,2 137,"260,28",265 days,8.064150943396227,35
8829,0136KO,01/10/2020,31/10/2020,2 205,"267,32",295 days,7.47457627118644,35
8830,0136KO,01/11/2020,30/11/2020,2 106,"219,29",324 days,6.5,35
8831,0137BB,01/01/2018,31/12/2018,19 728,"2 763,08",364 days,54.1978021978022,24
8832,0137BB,01/01/2019,31/01/2019,1 775,"238,55",30 days,59.166666666666664,24
8833,0137BB,01/02/2019,28/02/2019,1 492,"191,13",57 days,26.17543859649123,24
8834,0137BB,01/03/2019,31/03/2019,1 606,"205,24",87 days,18.45977011494253,24
8835,0137BB,01/04/2019,30/04/2019,1 552,"198,91",116 days,13.379310344827585,24
8836,0137BB,01/05/2019,31/05/2019,1 609,"205,73",146 days,11.020547945205479,24
8837,0137BB,01/06/2019,30/06/2019,1 615,"207,59",175 days,9.228571428571428,24
8838,0137BB,01/07/2019,31/07/2019,1 633,"209,07",205 days,7.965853658536585,24
8839,0137BB,01/08/2019,31/08/2019,1 628,"208,63",235 days,6.927659574468085,24
8840,0137BB,01/09/2019,30/09/2019,1 564,"200,55",264 days,5.924242424242424,24
8841,0137BB,01/10/2019,31/10/2019,1 625,"207,53",294 days,5.5272108843537415,24
8842,0137BB,01/11/2019,30/11/2019,1 562,"199,86",323 days,4.835913312693498,24
8843,0137BB,01/12/2019,31/12/2019,1 663,"211,38",353 days,4.711048158640226,24
8844,0137BB,01/01/2020,31/01/2020,1 689,"267,71",30 days,56.3,24
8845,0137BB,01/02/2020,29/02/2020,1 518,"243,15",58 days,26.17241379310345,24
8846,0137BB,01/03/2020,31/03/2020,1 640,"261,32",88 days,18.636363636363637,24
8847,0137BB,01/04/2020,30/04/2020,1 563,"249,49",117 days,13.35897435897436,24
8848,0137BB,01/05/2020,31/05/2020,1 600,"255,23",147 days,10.884353741496598,24
8849,0137BB,01/06/2020,30/06/2020,1 565,"249,78",176 days,8.892045454545455,24
8850,0137BB,01/07/2020,31/07/2020,1 623,"258,14",206 days,7.878640776699029,24
8851,0137BB,01/08/2020,31/08/2020,1 638,"260,12",236 days,6.940677966101695,24
8852,0137BB,01/09/2020,30/09/2020,1 448,"226,90",265 days,5.464150943396226,24
8853,0137BB,01/10/2020,31/10/2020,1 607,"246,58",295 days,5.447457627118644,24
8854,0137BB,01/11/2020,30/11/2020,1 631,"225,97",324 days,5.033950617283951,24
8855,0137BR,01/01/2018,06/06/2018,12 281,"1 417,69",156 days,78.72435897435898,3
8856,0137BR,07/06/2018,31/12/2018,16 652,"1 924,32",178 days,93.5505617977528,3
8857,0137BR,01/01/2019,31/12/2019,28 539,"3 241,41",364 days,78.40384615384616,3
8858,0137KO,01/01/2018,31/01/2018,934,"118,53",30 days,31.133333333333333,35
8859,0137KO,01/02/2018,28/02/2018,855,"109,01",57 days,15.0,35
8860,0137KO,01/03/2018,31/03/2018,944,"119,74",87 days,10.850574712643677,35
8861,0137KO,01/04/2018,30/04/2018,917,"116,48",116 days,7.905172413793103,35
8862,0137KO,01/05/2018,31/05/2018,960,"121,66",146 days,6.575342465753424,35
8863,0137KO,01/06/2018,30/06/2018,952,"120,70",175 days,5.44,35
8864,0137KO,01/07/2018,31/07/2018,985,"124,75",205 days,4.804878048780488,35
8865,0137KO,01/08/2018,31/08/2018,986,"124,87",235 days,4.195744680851064,35
8866,0137KO,01/09/2018,30/09/2018,923,"118,00",264 days,3.496212121212121,35
8867,0137KO,01/10/2018,31/10/2018,944,"120,55",294 days,3.2108843537414966,35
8868,0137KO,01/11/2018,30/11/2018,911,"116,54",323 days,2.820433436532508,35
8869,0137KO,01/12/2018,31/12/2018,949,"121,15",353 days,2.688385269121813,35
8870,0137KO,01/01/2019,31/01/2019,959,"134,22",30 days,31.966666666666665,35
8871,0137KO,01/02/2019,28/02/2019,846,"119,12",57 days,14.842105263157896,35
8872,0137KO,01/03/2019,31/03/2019,930,"130,34",87 days,10.689655172413794,35
8873,0137KO,01/04/2019,30/04/2019,904,"126,87",116 days,7.793103448275862,35
8874,0137KO,01/05/2019,31/05/2019,948,"132,75",146 days,6.493150684931507,35
8875,0137KO,01/06/2019,30/06/2019,947,"132,61",175 days,5.411428571428571,35
8876,0137KO,01/07/2019,31/07/2019,999,"139,56",205 days,4.873170731707317,35
8877,0137KO,01/08/2019,31/08/2019,1 051,"146,51",235 days,4.472340425531915,35
8878,0137KO,01/09/2019,30/09/2019,1 007,"140,63",264 days,3.8143939393939394,35
8879,0137KO,01/10/2019,31/10/2019,1 038,"144,77",294 days,3.5306122448979593,35
8880,0137KO,01/11/2019,30/11/2019,978,"136,76",323 days,3.027863777089783,35
8881,0137KO,01/12/2019,31/12/2019,943,"132,08",353 days,2.671388101983003,35
8882,0137KO,01/01/2020,31/01/2020,942,"131,60",30 days,31.4,35
8883,0137KO,01/02/2020,29/02/2020,888,"124,45",58 days,15.310344827586206,35
8884,0137KO,01/03/2020,31/03/2020,955,"133,32",88 days,10.852272727272727,35
8885,0137KO,01/04/2020,30/04/2020,920,"128,69",117 days,7.863247863247863,35
8886,0137KO,01/05/2020,31/05/2020,951,"132,79",147 days,6.469387755102041,35
8887,0137KO,01/06/2020,30/06/2020,926,"129,48",176 days,5.261363636363637,35
8888,0137KO,01/07/2020,31/07/2020,967,"134,91",206 days,4.694174757281553,35
8889,0137KO,01/08/2020,31/08/2020,971,"135,44",236 days,4.114406779661017,35
8890,0137KO,01/09/2020,30/09/2020,925,"129,35",265 days,3.490566037735849,35
8891,0137KO,01/10/2020,31/10/2020,956,"133,46",295 days,3.240677966101695,35
8892,0137KO,01/11/2020,30/11/2020,921,"122,01",324 days,2.8425925925925926,35
8893,0138BB,01/01/2018,31/12/2018,12 098,"1 641,71",364 days,33.23626373626374,2
8894,0138BB,01/01/2019,31/12/2019,12 428,"1 643,44",364 days,34.142857142857146,2
8895,0138BR,01/01/2018,31/01/2018,2 272,"246,99",30 days,75.73333333333333,35
8896,0138BR,01/02/2018,28/02/2018,2 054,"224,25",57 days,36.03508771929825,35
8897,0138BR,01/03/2018,31/03/2018,2 275,"247,28",87 days,26.149425287356323,35
8898,0138BR,01/04/2018,30/04/2018,2 236,"243,28",116 days,19.275862068965516,35
8899,0138BR,01/05/2018,31/05/2018,2 325,"252,59",146 days,15.924657534246576,35
8900,0138BR,01/06/2018,30/06/2018,2 262,"246,04",175 days,12.925714285714285,35
8901,0138BR,01/07/2018,31/07/2018,2 366,"257,05",205 days,11.541463414634146,35
8902,0138BR,01/08/2018,31/08/2018,2 394,"259,98",235 days,10.187234042553191,35
8903,0138BR,01/09/2018,30/09/2018,2 245,"246,25",264 days,8.503787878787879,35
8904,0138BR,01/10/2018,31/10/2018,2 302,"252,22",294 days,7.829931972789115,35
8905,0138BR,01/11/2018,30/11/2018,2 208,"242,32",323 days,6.835913312693498,35
8906,0138BR,01/12/2018,31/12/2018,2 274,"249,28",353 days,6.441926345609065,35
8907,0138BR,01/01/2019,31/01/2019,2 273,"243,17",30 days,75.76666666666667,35
8908,0138BR,01/02/2019,28/02/2019,2 061,"221,40",57 days,36.1578947368421,35
8909,0138BR,01/03/2019,31/03/2019,2 285,"244,39",87 days,26.264367816091955,35
8910,0138BR,01/04/2019,30/04/2019,2 226,"238,35",116 days,19.189655172413794,35
8911,0138BR,01/05/2019,31/05/2019,2 329,"249,17",146 days,15.952054794520548,35
8912,0138BR,01/06/2019,30/06/2019,2 676,"285,09",175 days,15.291428571428572,35
8913,0138BR,01/07/2019,31/07/2019,2 746,"292,34",205 days,13.395121951219512,35
8914,0138BR,01/08/2019,31/08/2019,2 752,"292,98",235 days,11.71063829787234,35
8915,0138BR,01/09/2019,30/09/2019,2 552,"272,82",264 days,9.666666666666666,35
8916,0138BR,01/10/2019,31/10/2019,2 618,"279,65",294 days,8.904761904761905,35
8917,0138BR,01/11/2019,30/11/2019,2 501,"267,58",323 days,7.743034055727554,35
8918,0138BR,01/12/2019,31/12/2019,2 580,"275,67",353 days,7.308781869688385,35
8919,0138BR,01/01/2020,31/01/2020,2 583,"328,80",30 days,86.1,35
8920,0138BR,01/02/2020,29/02/2020,2 413,"307,82",58 days,41.60344827586207,35
8921,0138BR,01/03/2020,31/03/2020,2 599,"329,17",88 days,29.53409090909091,35
8922,0138BR,01/04/2020,30/04/2020,2 539,"321,77",117 days,21.700854700854702,35
8923,0138BR,01/05/2020,31/05/2020,2 576,"326,02",147 days,17.523809523809526,35
8924,0138BR,01/06/2020,30/06/2020,2 393,"302,29",176 days,13.596590909090908,35
8925,0138BR,01/07/2020,31/07/2020,2 559,"322,43",206 days,12.422330097087379,35
8926,0138BR,01/08/2020,31/08/2020,2 575,"324,31",236 days,10.911016949152541,35
8927,0138BR,01/09/2020,30/09/2020,2 406,"303,84",265 days,9.079245283018867,35
8928,0138BR,01/10/2020,31/10/2020,2 429,"306,71",295 days,8.233898305084745,35
8929,0138BR,01/11/2020,30/11/2020,2 290,"279,82",324 days,7.067901234567901,35
8930,0138KO,01/01/2018,31/12/2018,18 720,"2 177,08",364 days,51.42857142857143,2
8931,0138KO,01/01/2019,31/12/2019,18 904,"2 039,61",364 days,51.934065934065934,2
8932,0139BB,01/01/2018,31/12/2018,24 797,"2 885,93",364 days,68.12362637362638,24
8933,0139BB,01/01/2019,31/01/2019,1 315,"178,07",30 days,43.833333333333336,24
8934,0139BB,01/02/2019,28/02/2019,1 131,"145,12",57 days,19.842105263157894,24
8935,0139BB,01/03/2019,31/03/2019,1 205,"154,08",87 days,13.850574712643677,24
8936,0139BB,01/04/2019,30/04/2019,1 158,"148,49",116 days,9.982758620689655,24
8937,0139BB,01/05/2019,31/05/2019,1 184,"151,71",146 days,8.10958904109589,24
8938,0139BB,01/06/2019,30/06/2019,1 134,"145,48",175 days,6.48,24
8939,0139BB,01/07/2019,31/07/2019,1 170,"149,58",205 days,5.7073170731707314,24
8940,0139BB,01/08/2019,31/08/2019,1 166,"149,42",235 days,4.961702127659574,24
8941,0139BB,01/09/2019,30/09/2019,1 133,"145,74",264 days,4.291666666666667,24
8942,0139BB,01/10/2019,31/10/2019,1 181,"151,42",294 days,4.017006802721088,24
8943,0139BB,01/11/2019,30/11/2019,1 153,"148,25",323 days,3.569659442724458,24
8944,0139BB,01/12/2019,31/12/2019,1 258,"160,67",353 days,3.5637393767705383,24
8945,0139BB,01/01/2020,31/01/2020,1 272,"186,08",30 days,42.4,24
8946,0139BB,01/02/2020,29/02/2020,1 154,"169,90",58 days,19.896551724137932,24
8947,0139BB,01/03/2020,31/03/2020,1 238,"181,43",88 days,14.068181818181818,24
8948,0139BB,01/04/2020,30/04/2020,1 166,"170,93",117 days,9.965811965811966,24
8949,0139BB,01/05/2020,31/05/2020,1 193,"174,85",147 days,8.115646258503402,24
8950,0139BB,01/06/2020,30/06/2020,1 132,"166,43",176 days,6.431818181818182,24
8951,0139BB,01/07/2020,31/07/2020,1 176,"172,40",206 days,5.70873786407767,24
8952,0139BB,01/08/2020,31/08/2020,1 177,"172,70",236 days,4.987288135593221,24
8953,0139BB,01/09/2020,30/09/2020,1 116,"164,41",265 days,4.211320754716981,24
8954,0139BB,01/10/2020,31/10/2020,1 149,"169,16",295 days,3.8949152542372882,24
8955,0139BB,01/11/2020,30/11/2020,1 346,"186,46",324 days,4.154320987654321,24
8956,0139BR,01/01/2018,31/03/2018,6 906,"735,49",89 days,77.59550561797752,11
8957,0139BR,01/04/2018,30/06/2018,7 211,"777,20",177 days,40.740112994350284,11
8958,0139BR,01/07/2018,30/09/2018,7 715,"832,44",266 days,29.00375939849624,11
8959,0139BR,01/10/2018,31/12/2018,6 631,"712,93",355 days,18.67887323943662,11
8960,0139BR,01/01/2019,31/03/2019,7 644,"889,00",89 days,85.88764044943821,11
8961,0139BR,01/04/2019,30/06/2019,7 122,"826,99",177 days,40.23728813559322,11
8962,0139BR,01/07/2019,30/09/2019,8 734,"1 017,11",266 days,32.83458646616541,11
8963,0139BR,01/10/2019,31/12/2019,7 834,"909,43",355 days,22.067605633802817,11
8964,0139BR,01/01/2020,31/03/2020,7 999,"1 061,47",90 days,88.87777777777778,11
8965,0139BR,01/04/2020,30/06/2020,6 764,"897,58",178 days,38.0,11
8966,0139BR,01/07/2020,30/09/2020,6 876,"910,38",267 days,25.752808988764045,11
8967,0139KO,01/01/2018,31/01/2018,714,"92,03",30 days,23.8,35
8968,0139KO,01/02/2018,28/02/2018,654,"84,80",57 days,11.473684210526315,35
8969,0139KO,01/03/2018,31/03/2018,716,"92,27",87 days,8.229885057471265,35
8970,0139KO,01/04/2018,30/04/2018,698,"90,10",116 days,6.017241379310345,35
8971,0139KO,01/05/2018,31/05/2018,784,"100,46",146 days,5.36986301369863,35
8972,0139KO,01/06/2018,30/06/2018,785,"100,58",175 days,4.485714285714286,35
8973,0139KO,01/07/2018,31/07/2018,807,"103,29",205 days,3.9365853658536585,35
8974,0139KO,01/08/2018,31/08/2018,834,"106,54",235 days,3.548936170212766,35
8975,0139KO,01/09/2018,30/09/2018,760,"98,22",264 days,2.878787878787879,35
8976,0139KO,01/10/2018,31/10/2018,755,"97,61",294 days,2.568027210884354,35
8977,0139KO,01/11/2018,30/11/2018,725,"93,97",323 days,2.2445820433436534,35
8978,0139KO,01/12/2018,31/12/2018,750,"97,01",353 days,2.1246458923512748,35
8979,0139KO,01/01/2019,31/01/2019,755,"106,96",30 days,25.166666666666668,35
8980,0139KO,01/02/2019,28/02/2019,674,"96,14",57 days,11.824561403508772,35
8981,0139KO,01/03/2019,31/03/2019,746,"105,76",87 days,8.574712643678161,35
8982,0139KO,01/04/2019,30/04/2019,728,"103,35",116 days,6.275862068965517,35
8983,0139KO,01/05/2019,31/05/2019,760,"107,63",146 days,5.205479452054795,35
8984,0139KO,01/06/2019,30/06/2019,814,"114,84",175 days,4.651428571428571,35
8985,0139KO,01/07/2019,31/07/2019,811,"114,44",205 days,3.9560975609756097,35
8986,0139KO,01/08/2019,31/08/2019,825,"116,31",235 days,3.5106382978723403,35
8987,0139KO,01/09/2019,30/09/2019,748,"106,02",264 days,2.8333333333333335,35
8988,0139KO,01/10/2019,31/10/2019,755,"106,96",294 days,2.568027210884354,35
8989,0139KO,01/11/2019,30/11/2019,725,"102,95",323 days,2.2445820433436534,35
8990,0139KO,01/12/2019,31/12/2019,749,"106,16",353 days,2.121813031161473,35
8991,0139KO,01/01/2020,31/01/2020,750,"106,17",30 days,25.0,35
8992,0139KO,01/02/2020,29/02/2020,701,"99,67",58 days,12.086206896551724,35
8993,0139KO,01/03/2020,31/03/2020,750,"106,17",88 days,8.522727272727273,35
8994,0139KO,01/04/2020,30/04/2020,730,"103,52",117 days,6.239316239316239,35
8995,0139KO,01/05/2020,31/05/2020,756,"106,96",147 days,5.142857142857143,35
8996,0139KO,01/06/2020,30/06/2020,776,"109,61",176 days,4.409090909090909,35
8997,0139KO,01/07/2020,31/07/2020,818,"115,17",206 days,3.970873786407767,35
8998,0139KO,01/08/2020,31/08/2020,827,"116,37",236 days,3.5042372881355934,35
8999,0139KO,01/09/2020,30/09/2020,754,"106,70",265 days,2.8452830188679243,35
9000,0139KO,01/10/2020,31/10/2020,798,"112,52",295 days,2.705084745762712,35
9001,0139KO,01/11/2020,30/11/2020,1 121,"148,50",324 days,3.4598765432098766,35
9002,0140BB,01/01/2018,31/12/2018,7 456,"986,71",364 days,20.483516483516482,2
9003,0140BB,01/01/2019,31/12/2019,8 944,"1 106,05",364 days,24.571428571428573,2
9004,0140BR,01/01/2018,24/06/2018,8 341,"992,07",174 days,47.9367816091954,3
9005,0140BR,25/06/2018,31/12/2018,10 180,"1 198,14",189 days,53.86243386243386,3
9006,0140BR,01/01/2019,31/12/2019,27 826,"3 104,92",364 days,76.44505494505495,3
9007,0140KO,01/01/2018,31/12/2018,20 654,"2 648,18",364 days,56.74175824175824,2
9008,0140KO,01/01/2019,31/12/2019,25 128,"3 016,73",364 days,69.03296703296704,2
9009,0141BB,01/01/2018,31/01/2018,1 175,"162,48",30 days,39.166666666666664,35
9010,0141BB,01/02/2018,28/02/2018,1 046,"144,80",57 days,18.350877192982455,35
